url,surface_m2,rooms,floor,price,city,year_built,elevator,construction_material,number_bathrooms,latitude,longitude,metro_proximity,stb_proximity
https://www.storia.ro/ro/oferta/de-vnzare-apartament-3-camere-zona-titan-faur-IDH6t1,74m²,3,10,129 500 €,Titan,1968,nu,N/A,1,44.427853,26.176147,1.0040457640635345,0.2835200925227068
https://www.storia.ro/ro/oferta/apartament-3-camere-de-vanzare-hercesa-IDH6sW,88m²,3,4/5,220 000 €,Pantelimon,2018,nu,N/A,1,44.437355,26.164165,0.46896483124980015,0.14871851105122527
https://www.storia.ro/ro/oferta/apartament-spatios-in-imobil-nou-3-camere-metalurgiei-comision-0-IDGGjF,65.8m²,3,1/6,107 500 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/apartament-2-camere-de-vnzare-alexandru-obregia-IDH6sM,47.07m²,2,8,91 000 €,Berceni,N/A,nu,N/A,1,44.38831,26.117458,0.6431016894229961,0.028427433086532356
https://www.storia.ro/ro/oferta/apartament-2-camere-metrou-tineretului-cantemir-IDH6sL,45m²,2,4/7,119 900 €,Timpuri Noi,1964,da,N/A,1,44.41952,26.1045,0.5294600344962321,0.14468921021638506
https://www.storia.ro/ro/oferta/nu-rata-2-camere-zona-unirii-acces-rapid-metrou-IDH6sH,51m²,2,1/3,130 000 €,Centrul Civic,1936,nu,N/A,1,44.43055,26.1137,1.0446130181691409,0.18016926682430653
https://www.storia.ro/ro/oferta/deco-residence-metrou-berceni-2-camere-decomandat-mobilat-IDH6sC,64m²,2,4/6,138 500 €,Popesti Leordeni,2020,da,cărămidă,1,44.36122,26.15055,1.0159612593363518,0.1280726610546502
https://www.storia.ro/ro/oferta/vand-apartament-3-camere-sector-4-IDH6sx,65m²,3,2,138 000 €,Berceni,N/A,nu,N/A,1,44.39319,26.1163,0.4772643425119352,0.3118186342190515
https://www.storia.ro/ro/oferta/garsoniera-sector-4-turnu-magurele-comision-cumprtor-0-IDH6su,31m²,1,2/9,49 000 €,Berceni,1966,nu,beton,1,44.378075,26.121927,1.081653639718388,0.17148347460521907
https://www.storia.ro/ro/oferta/apartament-3-camere-zona-excelenta-langa-parc-tudor-arghezi-sector-4-IDGW25,65.8m²,3,1/6,107 500 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/regnum-residence-dobroesti-2-camere-piscina-pe-bloc-IDH6sc,54m²,2,1/5,125 000 €,Dobroesti,2021,da,cărămidă,1,44.47338,26.174671,3.9052285121832004,0.2333324126350271
https://www.storia.ro/ro/oferta/ocazie-unica-garsoniera-spatioasa-zona-berceni-aparatorii-patri-IDH6s6,36m²,1,parter/6,68 500 €,IMGB,2026,da,cărămidă,1,44.373604,26.125683,1.0177950251217502,0.28819873031036203
https://www.storia.ro/ro/oferta/garsoniera-nerva-traian-timpuri-noi-metrou-IDH6rP,37m²,1,4/8,110 000 €,Nerva Traian,1996,da,N/A,1,44.421185,26.116707,0.566462770191245,0.07228436723749815
https://www.storia.ro/ro/oferta/apartament-nou-in-metalurgiei-3-camere-spatios-comision-0-IDGUmu,65.8m²,3,1/6,107 500 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/apartament-2-camere-direct-dezvoltator-acces-metrou-comision-0-IDGI3S,54.2m²,2,2/6,107 300 €,Popesti Leordeni,2025,da,beton,1,44.362534,26.149393,0.8433153962127715,0.15093364412896265
https://www.storia.ro/ro/oferta/apartament-3-camere-pantelimon-IDH6rM,64m²,3,6/9,97 000 €,Pantelimon,1976,da,beton,1,44.4409,26.182508,0.7703855042310892,0.1094021363003673
https://www.storia.ro/ro/oferta/apartament-2-camere-decomandat-sector-4-bulevard-metalurgiei-IDH6rD,68m²,2,1/6,110 000 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/ocazie-unica-garsoniera-spatioasa-zona-berceni-aparatorii-patrie-IDH6rC,36m²,1,parter/6,68 500 €,IMGB,2026,da,cărămidă,1,44.373604,26.125683,1.0177950251217502,0.28819873031036203
https://www.storia.ro/ro/oferta/garsonier-39-mp-decomandata-sector-4-bulevard-metalurgiei-IDH6ry,39m²,1,1/6,67 500 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/apartament-4-camere-decomandat-102-mp-bloc-monolit-unirii-metrou-IDH6rx,102m²,4,1/8,321 000 €,Centrul Civic,1995,da,beton armat,1,44.42759,26.103882,0.23787293623607947,0.07906440546010714
https://www.storia.ro/ro/oferta/ap-2-cam-decomandat-1-min-de-metrou-d-leonida-lift-mobilat-IDH3zp,50m²,2,7,95 000 €,IMGB,2018,da,placa de beton,1,44.368988,26.143139,0.04274333190215966,0.13796431551640734
https://www.storia.ro/ro/oferta/comision-0-apartament-decomandat-cu-2-camere-langa-metrou-berceni-IDGWdc,54.2m²,2,2/6,107 300 €,Popesti Leordeni,2025,da,beton,1,44.362534,26.149393,0.8433153962127715,0.15093364412896265
https://www.storia.ro/ro/oferta/apartament-3-camere-2-bai-centrala-proprie-renovat-bloc-tip-h-titan-IDH6rs,65m²,3,parter/4,145 000 €,Titan,1970,nu,N/A,1,44.41498,26.15696,0.38606358492279513,0.13908369996863845
https://www.storia.ro/ro/oferta/vanzare-3-camere-fabrica-de-glucoza-vedere-lac-parcare-IDGTWx,90m²,3,3/10,255 000 €,Pipera,2025,nu,N/A,1,44.477562,26.116549,0.3472057143209685,0.05386849680365747
https://www.storia.ro/ro/oferta/vanzare-apartament-3-camere-dristor-park-lake-dublu-vedere-60mp-IDH6rm,60.06m²,3,6/10,147 999 €,Dristor,1971,da,beton,1,44.423298,26.141453,0.298375331309065,0.3101179029528741
https://www.storia.ro/ro/oferta/apartament-2-camere-cf-1-bd-alexandru-obregia-IDH6rk,52m²,2,3/9,89 990 €,Berceni,1966,da,beton,1,44.387535,26.117989,0.6922350584523566,0.11871549346243764
https://www.storia.ro/ro/oferta/vanzare-garsoniera-superba-hercesa-vivenda-IDGZcf,42m²,1,1/8,128 000 €,Pantelimon,2022,nu,N/A,1,44.437405,26.163761,0.5003665429141025,0.15836557857959024
https://www.storia.ro/ro/oferta/garsoniera-victoriei-popa-tatu-creditabila-mobilata-si-utilata-IDH6rd,32m²,1,1/3,79 999 €,Victoriei,1940,nu,cărămidă,1,44.44463,26.082542,0.6928554160937355,0.0690608806791385
https://www.storia.ro/ro/oferta/apartament-2-camere-cremenita-colentina-doamna-ghica-parc-plumbuita-IDH6r1,53.65m²,2,5/8,89 000 €,Colentina,1977,da,beton,1,44.464275,26.136665,1.8803408916576771,0.13805621095959472
https://www.storia.ro/ro/oferta/apartament-cu-2-camere-si-boxa-bloc-finalizat-metalurgiei-sector-4-IDGETe,50.35m²,2,4/7,107 164 €,IMGB,2025,da,beton,1,44.368534,26.12119,1.667858298834167,0.1816399582346971
https://www.storia.ro/ro/oferta/2-camere-burebista-piata-alba-iulia-bloc-1990-renovat-mobilat-uti-IDH6qX,64m²,2,3/8,272 000 €,Decebal,1990,da,N/A,1,44.423615,26.12943,0.824747496882754,0.29067297426741656
