surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
70.4,2,1,3,96810,76,2026,1,0,44.413303,26.20576,0.879778467944639,0.8098785489201394
64.15,2,2,3,89810,76,2025,1,0,44.41987,26.199938,1.4262785239655476,0.5965319964166643
62.95,2,1,3,102000,76,2026,1,0,44.41941,26.195524,1.302731175824014,0.303843846196241
75.0,3,8,10,202799,38,1976,1,0,44.45259,26.07373,0.5335215337081095,0.0263080387159695
80.0,3,11,20,510000,35,2024,1,0,44.466553,26.108778,1.550303055649347,0.2461083022129472
51.15,1,3,3,71000,39,2008,0,1,44.40716,25.999886,1.894048004520241,0.3072025107409723
34.0,1,3,4,92999,8,2022,0,1,44.49081,26.096865,1.323093964672074,0.5452052652570234
59.0,2,11,20,337000,35,2022,1,0,44.466553,26.108778,1.550303055649347,0.2461083022129472
123.0,4,3,20,591000,35,2023,1,0,44.466553,26.108778,1.550303055649347,0.2461083022129472
51.0,2,3,7,78500,63,2026,1,2,44.36108,26.150517,1.0277212492023864,0.1263567947050525
45.0,1,1,7,69500,63,2026,1,2,44.359787,26.152557,1.2371009421299783,0.1881680040892143
67.0,3,6,7,93000,52,2018,1,1,44.434658,26.012163,0.7167348505461945,0.0423189746404194
57.0,2,0,8,122000,79,2018,1,1,44.432507,26.157022,0.9463893997082322,0.3179166762254756
75.0,3,4,4,180000,21,2025,1,0,44.466423,26.150295,2.771103783215344,0.1675187289398511
42.0,2,2,10,76230,52,2026,1,0,44.44119,25.97707,1.5816734914601052,0.6373717270419234
103.5,3,2,5,162726,3,2025,1,2,44.378757,26.14433,0.7180072257245517,0.5763440206355582
87.4,3,10,14,412000,61,2025,1,0,44.476875,26.106829,0.5795096154222047,0.1287646050577811
63.1,2,8,12,264990,-1,2027,1,0,44.473362,26.141172,2.1107682686925697,0.1725915407553236
84.7,2,1,6,148400,3,2025,1,2,44.373066,26.129911,0.8453217461856254,0.0786820415273728
64.08,2,1,6,109000,48,2025,1,2,44.36867,26.114674,2.0446209719315624,0.0700709199088806
40.61,1,0,12,75150,3,2025,1,2,44.36876,26.129395,1.1346704961585403,0.2233316121300458
83.0,3,2,11,300000,61,2026,0,-1,44.481995,26.109053,0.6183150050098823,0.1399849954184344
37.0,2,0,10,101900,52,1976,1,2,44.436153,26.03784,0.3762212573673397,0.2393445039012312
50.0,3,0,10,80000,69,1975,0,-1,44.40904,26.164667,0.5627956215760195,0.1244290982732919
46.0,2,0,4,92800,30,1964,0,3,44.424778,26.034645,0.3213169054132829,0.2719593696549674
50.0,2,1,10,241879,61,2025,1,0,44.475685,26.113947,0.5951433607814889,0.2204140671104588
44.0,2,2,2,144900,43,1950,0,-1,44.466225,26.05749,0.5656873261132535,0.2729751408282338
140.0,4,8,10,677600,74,2020,1,0,44.469852,26.11067,1.2938814829523275,0.1031758541034693
87.7,3,3,4,230000,-1,2021,1,1,44.497166,26.003107,1.8345261157942527,0.9833953440215464
79.4,3,1,5,134000,48,2025,1,0,44.36773,26.114256,2.134405782907612,0.0403125087044948
73.6,2,4,6,137000,76,2022,1,5,44.414974,26.196678,0.830098230792698,0.710958851228106
48.0,2,2,10,155000,88,2018,1,-1,44.41219,26.1302,0.2290263813558186,0.1735827631975083
66.0,2,1,7,129000,58,2015,1,-1,44.44836,26.17146,1.4351778337258152,0.4490877727053221
42.0,1,5,7,95000,50,2018,1,-1,44.43761,26.191,0.3561682898368521,0.253747108458575
115.0,4,2,4,230000,16,1939,0,-1,44.42227,26.102823,0.6684917030150574,0.1890288470167798
120.0,5,1,2,259000,53,1948,0,1,44.443897,26.124823,0.6731561582996027,0.2890873942981261
66.0,2,1,7,76900,11,2024,0,1,44.391365,26.024559,2.76203381290938,0.1597069152484549
54.0,2,7,7,139500,76,2018,1,-1,44.41057,26.198984,0.499178179240225,0.3877288479440327
84.0,3,6,8,247000,54,1995,0,3,44.42137,26.11384,0.522511323283827,0.1776563541091281
135.0,3,0,10,297660,74,2020,1,0,44.469856,26.110804,1.2896203477597414,0.1114788111831244
62.0,2,1,3,84500,76,2026,1,6,44.416576,26.20275,1.1987334819060418,0.9568738495677104
54.0,2,3,3,67000,11,2023,0,-1,44.40538,25.990873,2.511763425729296,0.5144045945110062
83.0,4,3,4,287000,5,1984,0,2,44.480324,26.097528,0.2527373143970534,0.1774090361119956
51.0,2,0,10,110000,29,1967,0,0,44.419273,26.147123,0.6610851759075884,0.1840051730972183
80.0,4,1,4,128500,10,1975,0,1,44.387455,26.109966,1.1544799341114371,0.0386898137213155
62.0,1,6,6,87000,52,2023,1,1,44.43999,25.989246,1.0683746122960491,0.348815380922871
58.0,2,6,7,93000,52,2023,1,1,44.437233,25.989246,0.762576168417208,0.2131086016096003
46.0,2,2,8,144900,10,1964,1,0,44.39677,26.116383,0.6195772243639507,0.1177916419981685
79.9,3,0,4,181999,88,1989,1,0,44.417,26.124224,0.6014912009544195,0.3619610939033045
55.66,2,11,11,169999,52,2018,1,1,44.433586,26.04092,0.5833772198851058,0.1399012663797968
45.0,1,2,7,69500,63,2026,1,2,44.361835,26.151054,0.9824482221328352,0.1816809641616533
51.0,2,2,7,78500,48,2026,1,2,44.36155,26.149559,0.9437727648480116,0.0617147025065426
33.0,1,7,9,132000,16,1992,1,-1,44.42702,26.129889,0.9110065934463032,0.0369532725931807
54.0,2,5,10,115000,58,1976,1,0,44.442493,26.142643,0.7764253139382425,0.0814402989303398
55.0,2,3,4,50000,48,2025,0,-1,44.34278,26.162798,0.6444602866270694,0.6354755084886767
56.84,3,0,4,151250,79,1967,0,0,44.414776,26.156483,0.4125182800575691,0.1208687367222299
84.5,3,4,5,295000,54,2014,1,0,44.417213,26.11881,0.4361390506704395,0.3715160914899635
84.61,3,7,8,200000,10,2002,1,2,44.38891,26.136124,1.038062842305025,0.2929732154936873
47.11,2,1,8,85000,10,1984,0,-1,44.3956,26.117296,0.4949498499948854,0.1758291939317013
46.91,2,1,9,172000,61,2026,1,0,44.482372,26.1087,0.6563006333796101,0.0897533686435017
66.2,2,6,11,95900,48,2024,1,2,44.364525,26.12639,1.45776162391972,0.1421693564901568
88.8,3,3,12,286770,-1,2027,1,0,44.473362,26.141172,2.1107682686925697,0.1725915407553236
80.0,2,11,21,220000,84,2010,1,0,44.408215,26.123589,0.5206713483790951,0.1219173139083094
50.9,2,4,5,73500,48,2025,1,2,44.36867,26.114674,2.0446209719315624,0.0700709199088806
54.95,1,1,6,105500,3,2025,1,2,44.373066,26.129911,0.8453217461856254,0.0786820415273728
52.0,2,1,9,172000,61,2026,0,1,44.481754,26.107742,0.6595586079348891,0.1521513578159492
77.61,2,2,5,255000,8,2009,1,0,44.513493,26.103113,3.802390954493279,0.2208234595151235
87.0,4,8,8,125000,66,1982,1,-1,44.406586,26.067719,2.278575044900963,0.258866019156355
45.0,2,3,6,76670,48,2026,1,-1,44.3609,26.149347,0.999439746624669,0.047819532109042
74.0,3,5,8,124900,66,1986,1,0,44.412872,26.065197,1.6199388322273287,0.3526305252499945
31.0,1,2,9,49000,10,1966,1,0,44.37884,26.119867,1.2349832092499191,0.1270804067808346
50.06,2,4,4,155000,5,1987,0,0,44.48326,26.099188,0.4637277412271074,0.071211349080849
26.0,1,10,10,79999,43,1986,1,3,44.45571,26.0637,0.7262057207781342,0.1498730504682235
65.0,3,5,10,174900,78,1976,1,0,44.41316,26.10627,0.2186382581725603,0.0782980133289333
44.0,2,2,7,120000,59,1959,1,-1,44.44663,26.09723,0.0977908789737871,0.0420808307199251
49.41,2,3,11,176800,44,2016,1,-1,44.442608,26.066338,0.4651299472205571,0.2270026463096491
128.0,4,0,7,750000,87,2018,0,-1,44.4485,26.0892,0.5467562974120559,0.0344961728967625
30.0,1,5,10,59000,69,1975,0,-1,44.41254,26.163855,0.225461815775518,0.06851059367472
52.0,2,2,7,85124,76,2026,1,-1,44.41991,26.19996,1.4310526604124931,0.5953032813802541
84.0,3,5,10,225888,78,1991,1,-1,44.40969,26.116983,0.8288782353665247,0.0564907799827547
72.0,3,4,7,270000,15,1991,1,6,44.43173,26.110983,0.7975197414979281,0.0861393654118171
49.0,2,3,4,179000,5,1986,0,-1,44.482273,26.101221,0.3542530533909795,0.2128060057513777
41.0,1,4,4,130000,5,1988,1,1,44.482006,26.092823,0.6698306967199796,0.2261244218105206
60.0,2,9,9,185000,8,2023,1,0,44.530544,26.103144,5.646341908348899,1.0695359360535837
100.0,3,0,4,225000,23,2025,0,-1,44.45474,26.046516,0.3364798944792231,0.230220212116745
82.0,3,3,4,330000,88,2024,1,1,44.414455,26.123632,0.3957095722745086,0.4315807095113596
47.23,2,1,11,193000,61,2025,1,-1,44.4817,26.109241,0.596762559648794,0.1758923868173803
64.0,2,2,10,81000,52,2026,0,3,44.440807,25.979101,1.447399281236908,0.4871320213302844
70.0,2,1,4,155000,23,2025,0,-1,44.454655,26.046452,0.3289509114738679,0.2258473516271295
97.0,3,1,4,309900,8,2009,1,3,44.513294,26.102133,3.798307171997862,0.2734583303541708
40.0,2,2,7,125900,79,2025,1,-1,44.410423,26.147766,1.1341067645871488,0.0916714441369214
50.0,2,1,4,185000,5,1986,0,-1,44.483086,26.09683,0.5145344630995883,0.1179776127216308
31.0,1,8,10,52000,21,1970,1,-1,44.455563,26.129608,0.7629415513444329,0.0693215362689509
95.96,3,1,3,128099,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
36.52,2,1,10,74000,76,2026,1,0,44.41547,26.1975,0.9009863860360257,0.7035602604815752
116.0,4,2,4,230000,16,1939,1,1,44.42227,26.102823,0.6684917030150574,0.1890288470167798
95.06,3,1,3,127270,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
93.69,3,1,3,125620,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
92.25,3,1,3,125620,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
50.0,2,7,10,104000,12,2022,1,0,44.421005,25.98186,1.23044718996198,0.1611987179714507
104.03,2,0,3,117769,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
75.85,3,1,3,115700,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
85.65,2,0,3,101240,76,2026,1,0,44.415024,26.202993,1.074446615064015,0.951726942691038
72.0,3,9,9,94900,33,1975,1,-1,44.39114,26.086246,1.6823686562020672,0.0376499780283575
105.0,3,5,7,295000,59,1961,1,-1,44.445583,26.092072,0.4379125868318942,0.0402763881209788
64.9,2,1,3,96280,76,2026,1,0,44.41478,26.20306,1.0577105298379947,0.9287639263535707
68.45,3,5,25,359000,35,2024,1,-1,44.476746,26.101448,0.2844660961856728,0.2755223783047463
78.9,3,10,11,300000,61,2022,1,-1,44.478123,26.121916,0.5071224822842408,0.0381130214183104
64.0,2,0,7,142000,76,2000,1,1,44.409225,26.195124,0.1839915943247571,0.2387532631402075
50.0,2,0,8,102000,10,1968,1,-1,44.391872,26.118452,0.3280203859475659,0.2820706138128622
38.0,2,2,4,64500,10,1978,0,0,44.380817,26.098745,2.154810434732766,0.1350386034194041
63.91,2,1,3,95040,76,2026,1,0,44.41478,26.20306,1.0577105298379947,0.9287639263535707
43.13,2,1,10,87000,76,2026,1,0,44.41531,26.19741,0.8818729582190303,0.7131760175574318
54.51,2,1,3,80992,76,2026,1,0,44.41478,26.20306,1.0577105298379947,0.9287639263535707
46.0,1,1,6,110400,-1,2024,0,0,44.495167,26.002844,1.9429182162687653,0.8392032750729043
47.0,2,2,7,72632,76,2026,0,-1,44.416733,26.202906,1.220140376476609,0.9604224148702686
47.68,2,1,3,76033,76,2026,1,0,44.41478,26.20306,1.0577105298379947,0.9287639263535707
87.5,4,5,6,216200,-1,2024,0,0,44.495438,26.002876,1.927326587610659,0.8569830233370708
53.5,2,0,6,128000,-1,2024,0,0,44.495167,26.002844,1.9429182162687653,0.8392032750729043
77.0,3,7,9,165000,1,2014,1,0,44.41732,26.069168,1.3825975774682464,0.214023850214037
31.0,1,2,9,49000,48,1968,1,-1,44.37881,26.126518,0.708908759344929,0.0929107979444898
60.0,3,8,9,155000,20,1968,1,0,44.436142,26.102684,0.0318356974740161,0.0786614073336896
71.21,3,1,7,118755,76,2026,0,-1,44.416733,26.202906,1.220140376476609,0.9604224148702686
67.0,3,0,10,119000,42,1978,0,-1,44.39364,26.091717,1.257470435554079,0.1860092752489906
51.0,2,2,8,155000,53,1986,0,0,44.44035,26.117046,1.2042041738502134,0.0753665140446368
34.62,2,5,6,89000,10,2025,1,2,44.38676,26.116875,0.8116367202193068,0.1547552464180386
55.54,2,1,10,103310,76,2026,1,0,44.41531,26.19741,0.8818729582190303,0.7131760175574318
80.0,3,9,10,137900,58,1986,1,3,44.43537,26.160345,0.726308859273181,0.0168696917685762
16.0,1,5,7,51000,59,1938,1,-1,44.44539,26.10006,0.2016829215538842,0.0311381233098547
49.0,2,3,4,109000,-1,1969,0,0,44.433323,26.152395,1.112408858748606,0.052965861979051
68.0,3,6,8,118000,30,1970,1,-1,44.42816,26.05169,0.3720246119095593,0.24198701091432
66.0,3,0,8,119000,10,1978,0,-1,44.38676,26.116875,0.8116367202193068,0.1547552464180386
31.0,1,2,9,49000,10,1968,1,-1,44.378716,26.12566,0.7778672294761301,0.140218047643845
96.47,4,3,3,209000,76,2025,1,0,44.40805,26.193123,0.0855899272704519,0.0702809542138161
47.0,2,4,4,169000,28,1960,0,0,44.45977,26.093369,0.89590695296459,0.0516897658565273
70.0,3,8,8,104000,66,1983,1,-1,44.405544,26.058456,2.2947218891616603,0.226307204934461
39.0,1,8,8,65000,38,1970,0,-1,44.4439,26.078674,0.4634125913144238,0.1001160044583577
94.0,3,1,2,179000,6,1933,0,1,44.461067,26.077444,0.9103556204958272,0.2451988270534493
85.77,3,1,3,118755,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
79.58,3,0,3,116391,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
63.75,2,1,3,93438,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
47.04,2,1,3,76264,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
46.16,2,0,3,74856,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
44.77,2,1,3,72632,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
44.2,2,4,11,134999,76,2023,1,0,44.410275,26.200748,0.5981409763337789,0.3970474645602845
85.0,4,5,10,139900,58,1976,0,-1,44.44263,26.156672,1.2879855294823668,0.0237164234774473
83.0,3,5,8,125000,66,1986,0,-1,44.41406,26.06494,1.491169140850553,0.2885036448754946
114.0,5,3,3,178000,32,1933,0,1,44.439835,26.114693,1.04429622982126,0.1689023968425351
75.0,3,11,11,199000,52,2025,1,-1,44.429516,26.018366,0.5600794927533546,0.2211110554123944
66.0,3,0,1,249000,16,2004,0,0,44.423374,26.098894,0.5550649926590039,0.2865138273965141
70.0,3,7,8,129700,66,1982,1,0,44.407944,26.068611,2.229194702252693,0.2643795677355511
53.0,2,3,10,160000,43,1984,1,-1,44.459103,26.069153,0.9093681405361768,0.3491332133572311
62.63,2,3,4,121252,76,2026,1,2,44.414295,26.201166,0.9197237613536272,0.8281945210412937
38.61,1,3,4,61775,76,2026,1,2,44.41437,26.20171,0.9531202994274822,0.8484242028718061
18.0,1,4,6,65000,16,2026,0,-1,44.42769,26.11835,1.2862586682918882,0.1920369796513361
84.0,3,1,5,147000,37,2018,1,0,44.461113,26.160767,2.92776020847266,0.173233302598656
61.0,2,1,13,200000,25,1991,1,-1,44.425587,26.129705,0.903040588886774,0.1247959077565118
42.0,2,2,10,76230,52,2026,0,3,44.440254,25.9785,1.4288662666381446,0.5182555209443358
45.0,2,0,6,65250,52,2025,1,1,44.43774,26.017382,0.514666956033878,0.2179837448345945
56.0,2,0,8,169900,54,1993,0,0,44.420147,26.119589,0.6264151998424963,0.2767442958287442
37.0,1,4,4,74000,3,2010,1,2,44.368366,26.134586,0.7245268631257441,0.1629733374158935
32.0,1,8,9,49000,52,2026,1,0,44.437683,25.987158,0.8418428955435799,0.2076848957272831
30.0,1,11,11,88000,76,2021,1,0,44.404057,26.20695,0.2094371346527721,0.2590888863980233
237.45,5,11,11,307000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
43.0,2,2,9,99500,10,1974,0,0,44.387245,26.135975,0.8525494109485879,0.2545374731867507
70.0,3,4,4,110000,10,1982,0,1,44.38611,26.131449,0.7891480848230683,0.2365279103193453
32.0,1,1,4,68000,10,1973,0,0,44.39433,26.115486,0.56262020908301,0.2007027980660053
64.5,3,3,10,119000,30,1974,1,-1,44.412548,26.01903,0.5067896697014308,0.1123761735813475
51.0,2,4,11,104000,3,2020,1,0,44.368248,26.134783,0.7101845153041197,0.1622813305420869
65.0,3,4,8,135000,55,1965,1,0,44.44943,26.138445,1.0344845520974109,0.1966037158464125
51.0,2,0,10,103000,52,1979,1,1,44.43108,26.01829,0.4126893743720575,0.0565370629213868
59.0,2,4,7,135000,-1,2018,0,-1,44.47991,26.06407,1.4704452227329567,0.1015703933461899
63.0,3,4,4,95000,10,1969,0,-1,44.39574,26.115698,0.6094468322348467,0.0577825568623758
62.0,3,3,4,114000,30,1973,0,-1,44.421764,26.013695,0.0732193495636941,0.0762198926073509
61.0,3,5,7,115000,-1,1962,0,-1,44.459583,26.05893,0.1878086408316987,0.0749248796031209
45.0,1,8,9,65000,38,1960,0,0,44.446373,26.076622,0.1880805517646182,0.1264472390106707
58.0,2,6,8,135000,3,2020,1,1,44.373066,26.129911,0.8453217461856254,0.0786820415273728
109.0,3,2,8,240000,48,2018,1,1,44.359642,26.134893,1.2452706064576995,0.2584140820988558
72.0,2,8,9,75480,52,2019,1,0,44.437603,25.987501,0.8262007407096907,0.1977966404639638
52.0,2,5,9,116000,79,1965,1,-1,44.429787,26.150154,0.97783833187053,0.3780962033003165
37.31,2,1,8,88000,58,1975,1,-1,44.44235,26.154242,1.4284966903946144,0.1612100418246053
42.0,2,1,7,65000,52,2026,1,0,44.43703,25.98733,0.7682893976641212,0.1342020163752687
60.0,3,1,4,124900,10,1975,0,0,44.38443,26.108831,1.4288587168496496,0.0914141436780234
34.2,1,5,11,85900,-1,2018,1,0,44.43386,26.1727,0.3153431682202681,0.2579806056636345
47.5,2,7,7,64000,42,1963,1,0,44.386375,26.08847,2.1054131339252447,0.2981797816478586
85.0,4,0,8,140000,10,1983,1,0,44.386166,26.135761,0.7318743649665731,0.237102332448503
51.3,2,5,7,95000,0,1964,1,0,44.468925,26.052547,0.2970857555632111,0.0633459841907362
70.0,2,5,14,235000,61,2011,1,-1,44.477646,26.116402,0.3382815157071417,0.0590288624993406
35.0,2,3,10,130000,20,1960,1,-1,44.43823,26.093088,0.6402436172867374,0.1728380068795508
58.0,2,0,7,148000,48,2018,0,1,44.37471,26.111807,1.949818507458287,0.177190553308671
76.0,3,5,7,220000,16,1992,0,-1,44.432453,26.126923,0.914000039819544,0.0953056145718308
86.83,3,1,5,550000,6,2008,1,0,44.462605,26.075924,0.9231175273084704,0.2620024514011393
63.0,2,2,4,101000,76,2026,1,3,44.414295,26.201166,0.9197237613536272,0.8281945210412937
39.0,1,1,6,57800,48,2026,1,0,44.3614,26.149677,0.9629085694407736,0.0621348649043822
75.0,3,2,6,105000,63,2026,1,3,44.361893,26.150105,0.9339119263909812,0.119411922954214
143.0,4,10,15,1320000,35,2021,0,0,44.46503,26.101046,1.1647327414912243,0.1156162883533685
63.53,2,1,6,169900,86,2024,1,1,44.503853,26.04991,1.7710253522358228,0.0602855528479009
68.0,3,3,8,111900,66,1986,1,-1,44.41055,26.07606,1.7402580798481382,0.183372475439258
80.0,3,3,3,109990,48,2017,0,0,44.37016,26.114878,1.9371166662154464,0.1014842211886005
73.57,2,6,14,225000,61,2011,1,-1,44.478367,26.115683,0.2683037412392418,0.12427091086664
47.0,2,3,11,72999,63,2011,0,0,44.394325,26.209497,1.2590959691567023,0.6367046214002553
50.0,2,1,10,125000,30,1975,0,-1,44.41935,26.020702,0.0937244138443769,0.1782076478741048
51.0,2,3,7,113000,79,2018,0,-1,44.41817,26.1606,0.5206606050493752,0.3647647089419271
30.0,1,5,5,55900,52,2019,1,2,44.434658,26.012163,0.7167348505461945,0.0423189746404194
40.0,2,3,10,71499,10,1972,1,0,44.37993,26.107738,1.8528831400335668,0.2213323430428656
258.0,4,5,5,1000000,5,2006,0,1,44.48597,26.09606,0.8273617656626365,0.1465902532648584
45.0,1,1,7,77500,63,2026,1,0,44.36182,26.15034,0.9510035053201752,0.1300594435888
38.0,2,1,10,80000,74,1975,0,3,44.46423,26.11737,1.572712716608658,0.3034566863476915
61.0,3,2,10,145000,30,1970,0,3,44.4218,26.04611,0.3610079213045489,0.24226618583753
89.0,4,1,8,124900,66,1985,1,0,44.407787,26.075804,1.6654069600094743,0.0306230182194561
62.0,2,4,4,93100,76,2026,0,1,44.415737,26.197855,0.9379220925490724,0.699185200021928
257.7,4,4,4,251000,76,2025,1,0,44.416527,26.198015,1.0253803437574327,0.646031984034279
104.37,2,3,3,132500,76,2025,1,0,44.416615,26.198223,1.039785268698642,0.6520415783369474
259.3,4,11,11,320500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
229.3,4,0,3,201140,76,2026,1,0,44.413303,26.20576,0.879778467944639,0.8098785489201394
154.3,4,2,3,175123,76,2026,1,0,44.41277,26.191763,0.5897225215875054,0.5351192863168143
70.16,3,1,11,133100,79,2026,1,1,44.421543,26.18263,1.378200894108036,0.1073829179800513
72.9,3,1,11,124300,79,2026,1,1,44.421543,26.18263,1.378200894108036,0.1073829179800513
64.65,3,9,11,122500,79,2026,1,1,44.421543,26.18263,1.378200894108036,0.1073829179800513
259.23,4,11,11,320500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
223.46,5,11,11,295500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
176.71,3,11,11,227500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
251.73,4,0,11,220000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
80.0,4,0,10,196999,52,1978,1,3,44.435394,26.042274,0.6884486288673259,0.1188899056688876
269.19,4,0,11,217000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
154.9,3,11,11,194500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
143.66,3,11,11,192000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
151.02,3,11,11,188500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
55.0,2,1,6,119000,28,1945,0,-1,44.451393,26.09548,0.6452833856873069,0.178806766813728
143.4,3,11,11,177500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
55.0,2,10,10,108500,30,1973,1,-1,44.41496,26.02723,0.3701257337162791,0.2484762293518141
50.0,2,0,6,89500,20,1929,1,-1,44.43949,26.091887,0.7462372910221285,0.1560654974078578
101.12,4,1,11,175900,79,2026,1,1,44.421543,26.18263,1.378200894108036,0.1073829179800513
128.05,3,11,11,165500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
127.88,3,11,11,164500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
89.15,3,1,6,375000,47,2009,1,-1,44.486973,26.085903,1.4327402355489742,0.2694417595159865
59.0,2,1,7,117800,48,2024,1,0,44.37246,26.11373,1.8939185114009989,0.1895238823128815
96.0,3,2,3,179900,35,1936,0,-1,44.45302,26.104673,0.0883850537941257,0.0311667460088333
28.0,1,5,8,47500,42,1963,1,0,44.39513,26.093817,1.0569414052694863,0.2285438093830298
118.22,3,11,11,151500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
51.0,2,3,4,114000,79,1965,0,1,44.43125,26.168966,0.4777294740720396,0.2021526844724025
99.5,3,7,11,125000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
51.0,2,2,7,64900,48,2027,1,3,44.360664,26.150448,1.0644485998376567,0.1347543177250322
59.0,2,1,6,85100,3,2026,1,3,44.373066,26.129911,0.8453217461856254,0.0786820415273728
44.0,2,1,6,64900,48,2027,1,3,44.36145,26.149624,0.9559914509880932,0.0603531853950967
39.0,1,3,6,57800,63,2026,1,3,44.36533,26.14722,0.4888610402786346,0.3875581058429406
43.48,2,1,7,116500,0,1964,0,0,44.469383,26.058088,0.645685583775602,0.0137393739142344
87.0,3,1,3,180000,16,2000,0,-1,44.423668,26.09571,0.6499811507224376,0.0417622349581412
122.29,2,0,11,119000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
59.0,3,0,4,99000,79,1965,0,-1,44.426193,26.174229,0.9255594886831754,0.2580871818400621
51.0,2,9,10,120000,79,1968,1,1,44.4165,26.15948,0.363777709491054,0.3700794943638113
28.0,1,10,10,59000,29,1967,1,1,44.421265,26.139118,0.0160876016135191,0.1718703647143848
87.98,3,10,11,115500,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
78.0,3,9,11,390000,61,2025,0,0,44.477737,26.107227,0.5746064986513131,0.2267568373146149
82.18,3,1,3,110500,76,2026,1,0,44.416576,26.20275,1.1987334819060418,0.9568738495677104
80.75,2,10,11,107000,76,2025,1,0,44.4126,26.200375,0.7349049197198656,0.6299660599466632
62.9,2,0,3,94400,76,2026,1,0,44.416985,26.198282,1.0803479633607964,0.6299341483797296
61.0,2,1,3,89450,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
75.0,2,1,7,240000,59,1935,1,-1,44.4438,26.09282,0.4377941292894333,0.0509198928437622
60.76,2,1,3,89102,76,2026,1,0,44.416832,26.203165,1.2409912823884393,0.9745303536628648
53.23,2,4,4,118000,52,1978,1,5,44.43291,26.00872,0.4575327541354653,0.159573832513919
84.5,2,0,3,88000,76,2026,1,0,44.416985,26.198282,1.0803479633607964,0.6299341483797296
53.74,2,0,3,83297,76,2026,0,0,44.41547,26.1975,0.9009863860360257,0.7035602604815752
53.66,2,1,3,82000,76,2026,1,0,44.416576,26.20275,1.1987334819060418,0.9568738495677104
71.0,2,6,6,149500,73,2025,1,1,44.51404,26.019072,1.3085763015050338,0.1566001131834254
47.28,2,1,3,76500,76,2026,1,0,44.416576,26.20275,1.1987334819060418,0.9568738495677104
29.0,1,8,9,58450,10,1970,1,-1,44.378075,26.121927,1.081653639718388,0.171483474605219
56.0,2,10,11,120000,43,1962,0,0,44.453842,26.064213,0.528315015707395,0.0253113154650258
26.2,1,0,6,155000,47,2022,0,0,44.47938,26.090202,0.7987498277058402,0.2075596802416424
37.1,1,0,11,60900,76,2026,1,0,44.415802,26.1977,0.9409731135128628,0.6855893229171097
90.11,3,1,5,119835,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
69.4,2,1,5,97521,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
70.22,2,1,5,91736,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
64.98,2,1,5,90909,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
36.0,1,0,4,93000,52,1990,0,-1,44.43791,26.033419,0.3775643850400634,0.105821225495734
65.21,2,1,5,86777,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
35.0,2,3,10,78000,10,1973,1,-1,44.39573,26.11614,0.5789153803437105,0.0860382396927156
67.52,2,1,5,89256,76,2026,1,0,44.42126,26.200356,1.5833553505869162,0.5502633031380695
61.21,3,7,10,114500,30,1965,1,0,44.426334,26.02588,0.3448163819653296,0.1216097821155004
