surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
50.0,2,5,6,82800,48,2026,1,2,44.360962,26.149643,1.004206735,0.062689704
53.0,2,5,7,99800,48,2025,1,0,44.360657,26.149748,1.038072622,0.089442535
60.0,3,0,4,239000,28,1960,0,1,44.453648,26.093088,0.721497497,0.137207
52.0,2,9,10,120000,23,1983,1,3,44.453236,26.048548,0.168608537,0.030301046
60.0,3,1,4,124988,10,1975,0,-1,44.38443,26.108831,1.428858717,0.091414144
70.0,3,2,6,100500,48,2025,1,0,44.36863,26.11358,2.117766227,0.085108238
74.0,3,8,11,160000,76,2017,1,-1,44.41221,26.19749,0.565188884,0.572859287
65.0,2,4,6,138500,63,2021,1,1,44.36106,26.151314,1.064469526,0.189604066
66.51,3,7,9,130000,66,2019,1,0,44.393303,26.063948,2.851167287,0.087152139
172.0,4,6,9,725000,61,2025,1,-1,44.474808,26.115534,0.65911105,0.361195311
95.0,3,0,4,167000,48,2011,1,-1,44.36777,26.12102,1.740259727,0.117084159
37.0,1,0,10,98900,49,2015,1,-1,44.432487,26.138433,7.94e-05,0.070744711
48.0,2,3,7,99999,76,2021,1,-1,44.412067,26.203314,0.82334559,0.673665017
76.0,3,6,6,122000,48,2026,1,1,44.37265,26.12514,1.121029912,0.239482323
62.0,2,1,8,129990,1,1988,1,3,44.4223,26.06677,0.879218069,0.222291549
65.0,3,4,4,127000,10,1975,0,3,44.386402,26.105564,1.399269859,0.207888292
76.0,3,1,8,134900,23,1962,0,-1,44.45982,26.046589,0.891991235,0.082005917
60.0,3,0,8,124990,29,1978,1,0,44.420856,26.148424,0.731637931,0.326567742
46.0,2,10,10,84500,30,1973,1,-1,44.422638,26.025742,0.066937314,0.093527027
83.63,3,0,3,117082,76,2025,1,0,44.416462,26.198145,1.021687599,0.658544913
74.0,3,10,10,129500,79,1964,1,1,44.42703,26.17639,1.092472739,0.23740681
70.0,3,10,10,116000,10,1974,1,0,44.37593,26.11432,1.721835151,0.089463585
57.0,2,3,4,185000,87,1939,0,1,44.44871,26.0922,0.536748314,0.062290775
44.0,2,3,8,88200,48,2025,1,0,44.360676,26.149433,1.024762993,0.071747845
50.0,2,5,5,82800,48,2026,1,2,44.374493,26.12975,0.721660484,0.111248639
51.0,2,1,7,78500,48,2026,1,0,44.36144,26.14907,0.935951814,0.026997198
50.0,2,5,5,82800,48,2026,1,1,44.376404,26.12972,0.572023521,0.207966697
57.0,2,0,5,97500,48,2026,1,1,44.37434,26.126802,0.896997638,0.302920067
38.0,1,0,5,74000,48,2026,1,1,44.37636,26.129663,0.57861142,0.211549685
79.0,2,2,9,125000,48,2026,1,0,44.369484,26.123558,1.46434873,0.050705883
40.0,1,3,4,45500,10,2018,0,-1,44.38676,26.116875,0.81163672,0.154755246
37.0,1,4,7,70000,33,2018,1,1,44.39328,26.066278,2.686945524,0.005851781
53.0,2,1,6,73780,48,2026,0,0,44.37016,26.114878,1.937116666,0.101484221
123.0,4,6,8,349000,25,2018,1,-1,44.429974,26.13551,0.363301652,0.221324086
45.9,2,1,6,99247,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
57.0,2,1,6,82500,48,2026,1,0,44.37016,26.114878,1.937116666,0.101484221
40.0,1,2,6,67500,48,2026,1,0,44.3747,26.12712,0.851869406,0.292256288
65.0,2,8,9,270000,61,2025,1,-1,44.47477,26.116335,0.658014759,0.34898193
66.0,2,8,9,330000,61,2025,1,-1,44.474686,26.115305,0.6751444,0.370665857
53.5,2,3,3,157000,76,2022,1,1,44.418156,26.193872,1.158580397,0.292826795
78.74,3,5,7,149700,79,2026,1,-1,44.421284,26.181938,1.32994544,0.140205955
53.35,2,3,6,98900,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
51.0,2,2,8,85000,10,1963,1,-1,44.389137,26.110382,1.037162322,0.04160464
51.0,2,5,8,155000,20,1962,1,0,44.437977,26.10095,0.276094519,0.154735187
83.9,2,0,3,155000,23,2022,0,1,44.454853,26.0465,0.348894959,0.241165766
57.5,2,3,6,107500,48,2026,1,0,44.368782,26.12087,1.665137829,0.189843664
64.0,2,2,5,199000,83,2014,1,1,44.42346,26.07942,1.318350321,0.217845565
36.0,2,0,10,82500,10,1980,0,0,44.379013,26.109417,1.856833383,0.175676004
25.1,1,10,10,63900,79,1986,1,0,44.42676,26.175953,1.07084626,0.269702459
52.0,2,3,9,90000,10,1966,0,-1,44.387535,26.117989,0.692235058,0.118715493
37.65,2,1,4,80000,10,1972,0,0,44.382202,26.108976,1.596159065,0.150936795
47.0,2,0,7,118000,85,1977,0,-1,44.44233,26.146088,1.042027511,0.110221142
76.0,3,3,10,140000,79,1975,1,0,44.411167,26.173326,0.202052493,0.035710837
38.0,2,1,4,57000,42,1968,0,0,44.38736,26.10238,1.372121332,0.217148374
50.1,2,5,7,98900,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
54.0,2,3,8,123000,52,1980,1,0,44.43725,26.0249,0.451323624,0.145740761
64.0,3,1,4,125000,10,1975,0,0,44.38443,26.108831,1.428858717,0.091414144
130.62,2,3,7,137500,76,2025,1,-1,44.416798,26.198404,1.063646227,0.650309795
60.0,3,0,7,145000,16,2018,0,-1,44.422527,26.090933,1.013138227,0.090141945
66.1,3,1,6,132000,63,2025,1,0,44.362534,26.149393,0.843315396,0.150933644
49.72,2,9,12,98857,48,2025,1,0,44.367184,26.124887,1.505298867,0.176833847
98.0,2,1,5,249000,16,2017,1,0,44.431686,26.114714,1.055695676,0.162018364
71.0,3,5,6,109500,48,2018,1,0,44.368553,26.111626,2.251215093,0.221533011
70.0,3,3,4,280000,8,2020,1,-1,44.51034,26.07296,3.707420082,0.665976397
49.2,2,1,6,98700,63,2025,1,0,44.362534,26.149393,0.843315396,0.150933644
57.0,2,2,8,107000,10,1981,1,0,44.389515,26.125477,0.457596474,0.077398394
58.0,2,2,7,89850,48,2025,1,0,44.36919,26.11226,2.170582803,0.205538611
44.0,2,9,9,140000,20,1963,1,-1,44.439175,26.093515,0.750316345,0.123174755
51.32,2,2,12,98650,48,2025,1,0,44.36698,26.125013,1.498464312,0.152081128
120.0,5,2,2,198000,53,1935,0,1,44.440437,26.120487,1.003486281,0.044869734
52.0,2,0,4,93780,3,2026,1,1,44.378628,26.133842,0.161890677,0.158142873
84.0,3,6,8,246999,54,1995,1,0,44.4214,26.112593,0.528114828,0.09713032
100.0,4,0,1,228000,20,1918,0,1,44.439465,26.085411,0.812817251,0.087492694
68.0,2,3,4,139990,48,2018,1,0,44.36483,26.127357,1.373983804,0.164966942
61.69,2,6,11,130500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
30.0,1,8,9,59900,42,1965,1,1,44.39601,26.09421,0.955115775,0.246630164
78.21,3,0,9,231880,83,2025,1,0,44.419807,26.07666,1.560449592,0.033320132
39.0,1,4,6,64000,48,2026,1,0,44.3774,26.129309,0.539823666,0.249652014
53.4,2,6,6,98000,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
104.0,4,1,4,189000,39,2018,1,1,44.408546,26.002005,1.67198749,0.230754035
50.0,2,1,3,84000,33,2025,0,0,44.39794,26.084936,1.155824112,0.047512526
57.8,2,1,4,84900,76,2026,1,0,44.41197,26.208265,0.70596865,0.703529145
60.9,2,2,7,85500,76,2026,0,2,44.41197,26.208265,0.70596865,0.703529145
65.15,2,2,4,91900,76,2026,0,2,44.41197,26.208265,0.70596865,0.703529145
91.3,2,4,4,120080,76,2026,1,0,44.41166,26.204998,0.724244113,0.626264697
92.3,3,10,12,123000,76,2025,1,0,44.41257,26.19999,0.712023912,0.619979102
98.06,3,8,12,124000,76,2025,1,0,44.41257,26.19999,0.712023912,0.619979102
61.3,2,2,4,91650,76,2026,1,0,44.41166,26.204998,0.724244113,0.626264697
85.77,3,2,3,118755,76,2026,1,0,44.417545,26.2036,1.325739398,0.977539044
55.6,2,2,6,93847,48,2025,1,0,44.36867,26.114674,2.044620972,0.07007092
80.6,3,4,6,135521,48,2025,1,0,44.36867,26.114674,2.044620972,0.07007092
44.77,2,1,3,72632,76,2025,1,0,44.417545,26.2036,1.325739398,0.977539044
37.5,1,8,11,61400,76,2026,1,0,44.415802,26.1977,0.940973114,0.685589323
57.5,2,4,4,80500,76,2025,1,0,44.411736,26.206163,0.703027088,0.638931305
99.15,4,3,11,156000,76,2026,1,0,44.415802,26.1977,0.940973114,0.685589323
76.3,3,2,3,114500,76,2026,1,0,44.416985,26.198282,1.080347963,0.629934148
41.7,1,2,11,70200,76,2026,1,0,44.415802,26.1977,0.940973114,0.685589323
70.25,2,1,4,129000,69,2025,1,0,44.407024,26.163923,0.750248589,0.18078094
39.13,1,1,6,67500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
41.7,1,1,11,68100,76,2026,1,0,44.415802,26.1977,0.940973114,0.685589323
294.0,5,6,9,1500000,61,2025,1,-1,44.474564,26.115877,0.683109614,0.37906643
61.43,2,1,3,90074,76,2026,1,0,44.417545,26.2036,1.325739398,0.977539044
92.0,3,2,4,128900,76,2025,1,0,44.411736,26.206163,0.703027088,0.638931305
62.2,2,2,3,86000,76,2025,1,0,44.416576,26.20275,1.198733482,0.95687385
61.9,2,3,4,86900,76,2025,1,0,44.411736,26.206163,0.703027088,0.638931305
78.45,3,0,7,141000,65,2025,1,2,44.375515,26.105978,2.332064086,0.126617725
30.0,1,8,9,59899,42,1964,1,-1,44.393948,26.093048,1.197872507,0.119218137
48.0,2,7,7,66600,52,2018,1,1,44.434658,26.012163,0.716734851,0.042318975
31.0,1,9,10,64900,58,1978,1,-1,44.444733,26.150639,1.454225575,0.215009888
80.0,4,3,4,187000,52,1967,0,1,44.4364,26.01652,0.462185645,0.259038685
67.0,2,4,7,94500,52,2018,1,1,44.434658,26.012163,0.716734851,0.042318975
55.95,2,0,6,102600,48,2026,1,0,44.368782,26.12087,1.665137829,0.189843664
79.0,3,1,4,132500,33,1989,0,0,44.40824,26.08073,1.302006215,0.23268742
59.0,2,1,5,103000,3,2026,1,1,44.373066,26.129911,0.845321746,0.078682042
50.0,2,1,6,84579,48,2026,1,1,44.36124,26.149319,0.96482208,0.030327025
49.0,2,5,5,82800,3,2026,1,1,44.373066,26.129911,0.845321746,0.078682042
59.0,2,2,3,91400,52,2018,1,1,44.434658,26.012163,0.716734851,0.042318975
51.0,2,1,8,103400,48,2025,1,-1,44.37065,26.123213,1.386347366,0.033464978
41.0,1,1,3,69500,33,2025,0,0,44.39794,26.084936,1.155824112,0.047512526
53.0,2,3,4,86500,39,2025,1,-1,44.404774,26.003893,1.971007572,0.634087941
59.0,2,0,7,250000,8,2018,1,1,44.5114,26.072,3.698838214,0.691140038
77.0,3,11,12,195000,10,2023,1,0,44.389236,26.118452,0.51334517,0.09846925
40.0,2,8,8,133900,38,2018,1,0,44.45096,26.080631,0.312596279,0.130751313
59.0,2,2,7,97350,48,2024,1,0,44.368526,26.114458,2.067946058,0.049659471
30.0,1,0,4,61000,74,1982,0,0,44.463593,26.115414,1.426708116,0.331798643
52.0,2,7,7,105000,48,2024,1,0,44.3688,26.112171,2.19992489,0.189430547
41.0,1,1,3,57438,33,2025,0,0,44.39794,26.084936,1.155824112,0.047512526
62.0,3,4,4,139000,16,1970,1,1,44.42806,26.124678,1.198088963,0.270205482
70.0,3,3,6,112500,48,2026,1,0,44.36773,26.114256,2.134405783,0.040312509
91.0,3,1,12,459999,8,2016,1,0,44.490124,26.085878,1.669931329,0.093302784
31.0,1,2,9,50000,10,1966,1,0,44.378075,26.121927,1.08165364,0.171483475
33.0,2,-1,5,55000,63,2013,1,0,44.363934,26.14871,0.684026837,0.302775595
49.0,2,0,10,73000,10,1968,0,0,44.37748,26.120926,1.171744296,0.081229442
67.0,3,4,4,95000,10,1969,0,3,44.379097,26.111248,1.772654675,0.195739494
46.2,1,1,6,75141,48,2025,1,0,44.368374,26.11221,2.22355169,0.171959571
70.4,3,5,6,109444,48,2025,1,0,44.36777,26.112206,2.262171867,0.17296512
74.0,3,8,8,153000,1,1987,0,0,44.423008,26.062893,0.588220926,0.331896495
50.0,2,2,10,69000,10,1970,1,1,44.383385,26.120333,1.074528283,0.225345384
52.0,2,8,10,239000,61,2024,1,0,44.47812,26.107857,0.613362361,0.279234042
51.0,2,0,8,125000,32,1983,1,-1,44.44012,26.11496,1.077087239,0.135821595
80.0,3,1,7,144000,10,2025,1,0,44.376694,26.11033,2.016028128,0.093198735
67.0,2,3,4,98000,3,2023,1,0,44.378643,26.147253,0.950164152,0.580631936
41.0,1,2,3,56880,33,2025,0,-1,44.390186,26.080898,2.003041175,0.034507083
48.0,2,5,7,90000,74,1977,1,-1,44.463017,26.128061,1.488445491,0.184882346
86.0,3,0,7,195000,84,1988,1,-1,44.403454,26.121063,1.078788783,0.073629598
51.0,2,2,9,75000,10,1970,1,0,44.38064,26.1256,0.785256332,0.097856243
31.0,1,1,7,54500,48,1969,1,-1,44.37829,26.124542,0.872682862,0.039648456
56.01,2,3,11,103100,79,2024,1,0,44.41939,26.18013,1.081606297,0.336998705
88.95,3,1,3,119500,76,2026,1,0,44.416576,26.20275,1.198733482,0.95687385
57.0,3,0,3,115000,63,2013,0,0,44.377083,26.149052,1.003603139,0.783429777
65.75,2,3,16,228000,20,2011,0,0,44.436142,26.102684,0.031835697,0.078661407
34.0,2,2,4,55000,10,1972,0,0,44.382515,26.108894,1.574676725,0.18408842
72.0,3,3,8,165000,10,1988,1,0,44.393852,26.109238,0.542769169,0.209685686
51.0,2,4,10,122000,79,1967,1,1,44.424786,26.161898,0.068063979,0.054694749
40.0,2,1,6,69938,48,2026,0,1,44.3613,26.149576,0.968661219,0.051494621
35.0,2,5,6,88000,48,2025,1,1,44.36112,26.149233,0.973525406,0.025694849
61.0,2,1,7,92500,48,2026,0,1,44.360996,26.14949,0.995163072,0.050171665
50.0,2,4,6,79500,10,2022,1,1,44.38676,26.116875,0.81163672,0.154755246
55.0,2,7,7,88500,3,2025,1,1,44.36876,26.129395,1.134670496,0.223331612
65.0,3,4,8,135000,55,1965,1,0,44.44737,26.14185,0.996221372,0.124651559
155.0,4,7,10,545750,8,2026,1,1,44.52326,26.07567,4.624131138,0.19215599
56.0,2,1,11,170000,8,2020,1,1,44.489216,26.109516,1.103761397,0.473317126
106.0,4,9,11,320000,24,2021,1,0,44.485718,26.062012,1.71526217,0.294868656
66.0,2,5,10,182900,-1,2025,1,0,44.471615,26.13945,2.072685374,0.169359638
75.0,3,11,11,199000,52,2025,1,1,44.42697,26.018461,0.720304261,0.121486356
53.1,2,7,20,310000,74,2022,1,1,44.46913,26.110556,1.372080503,0.067245601
50.0,2,4,10,91500,52,2026,1,4,44.439358,25.978853,1.335150449,0.482049534
64.0,2,8,9,200000,31,2024,1,0,44.44905,26.14834,1.50829342,0.062650214
55.5,2,1,6,89000,48,2026,1,0,44.36773,26.114256,2.134405783,0.040312509
41.4,1,1,3,57439,33,2025,0,0,44.395203,26.084469,1.39246807,0.291293486
80.0,3,2,9,94800,48,2024,1,0,44.371014,26.112244,2.070758708,0.226272285
71.0,2,2,4,121000,76,2026,1,2,44.411724,26.199545,0.618839479,0.521031838
29.0,1,2,2,49500,-1,1969,0,1,44.403084,26.16142,1.160437051,0.300670278
61.14,3,4,10,89900,74,1968,1,0,44.457954,26.130339,1.019671032,0.093594805
59.39,3,2,8,92000,21,1974,1,0,44.463158,26.134798,1.697576378,0.145952323
77.0,3,3,8,340000,87,1983,0,-1,44.441883,26.093376,0.547615038,0.179329562
55.0,2,7,7,88500,3,2025,1,1,44.3761,26.138962,0.481716069,0.097700765
67.0,2,5,7,98700,3,2025,1,1,44.36876,26.129395,1.134670496,0.223331612
48.0,2,3,4,96000,50,2026,1,0,44.42287,26.196512,1.536267694,0.208177681
74.0,3,1,8,125000,66,2018,0,0,44.407005,26.067114,2.281819468,0.212385022
68.0,3,7,7,91500,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
49.0,2,0,7,69900,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
49.0,2,7,7,66600,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
49.0,2,2,7,95100,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
52.0,2,2,7,67800,52,2026,0,1,44.434658,26.012163,0.716734851,0.042318975
52.0,2,4,7,67800,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
49.0,2,6,7,62600,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
68.0,3,7,7,84900,52,2026,0,1,44.43774,26.017382,0.514666956,0.217983745
133.0,4,11,25,774000,35,2025,1,0,44.47726,26.101969,0.250917718,0.223593863
91.0,3,0,5,350000,8,2010,1,0,44.515,26.102879,3.968503208,0.094434087
55.0,2,5,11,172500,61,2025,1,1,44.48192,26.109476,0.583736426,0.165806374
47.0,2,5,7,119900,10,2018,0,-1,44.39319,26.1163,0.477264343,0.311818634
62.0,3,10,10,118000,30,1972,1,-1,44.4199,26.041002,0.405952703,0.170973536
67.2,2,0,4,122000,76,2026,0,2,44.41197,26.208265,0.70596865,0.703529145
52.2,2,1,9,92900,3,2024,1,2,44.373066,26.129911,0.845321746,0.078682042
60.1,2,2,6,97500,48,2025,1,2,44.37648,26.127348,0.725371576,0.307636125
97.0,3,2,5,139000,39,2025,1,-1,44.408573,26.024534,0.855416008,0.114734239
90.25,3,2,5,144500,48,2024,1,2,44.36867,26.114674,2.044620972,0.07007092
70.45,2,4,4,111530,76,2025,1,3,44.421143,26.200327,1.570280422,0.553019199
54.95,2,5,7,107164,48,2025,1,2,44.369125,26.121769,1.588350672,0.168892685
37.52,1,6,12,102850,76,2026,0,0,44.4091,26.208735,0.387560053,0.441266063
70.71,2,0,11,131890,76,2026,1,0,44.408634,26.188599,0.44880362,0.06101677
90.4,3,5,5,136791,3,2025,1,2,44.378757,26.14433,0.718007226,0.576344021
63.4,2,0,12,301290,-1,2027,1,0,44.473362,26.141172,2.110768269,0.172591541
63.4,2,11,15,320650,35,2026,1,0,44.467495,26.107292,1.411951374,0.256037482
127.7,4,6,14,639000,61,2025,1,0,44.476875,26.106829,0.579509615,0.128764605
53.1,2,2,5,76700,48,2025,1,2,44.36867,26.114674,2.044620972,0.07007092
50.45,1,2,6,104000,3,2025,1,2,44.373066,26.129911,0.845321746,0.078682042
77.73,2,2,11,124000,48,2025,1,2,44.36829,26.120996,1.698292945,0.151096666
83.75,3,2,6,139000,48,2025,1,2,44.36867,26.114674,2.044620972,0.07007092
49.7,2,0,5,113222,76,2024,1,0,44.412907,26.192436,0.589911069,0.564098262
85.65,3,2,4,137040,76,2024,1,0,44.414227,26.192375,0.734557069,0.688185411
66.83,2,1,5,89256,76,2025,1,0,44.41927,26.199732,1.357878356,0.626350051
90.87,3,1,5,119833,76,2025,1,0,44.41927,26.199732,1.357878356,0.626350051
48.0,2,4,4,75000,42,1975,0,-1,44.38312,26.09343,2.135588654,0.111482754
89.53,3,3,6,277000,54,2015,1,0,44.417133,26.118776,0.432344285,0.375580836
59.0,2,4,8,125000,66,1989,1,-1,44.41818,26.065672,1.127858689,0.245868543
61.2,2,5,7,135000,76,2021,1,0,44.41303,26.192478,0.60251906,0.577848584
85.46,3,1,8,132800,3,2024,1,0,44.367226,26.13293,0.874067011,0.04024479
59.23,2,3,8,91800,3,2024,1,0,44.367226,26.13293,0.874067011,0.04024479
53.4,2,5,5,92500,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
76.63,3,3,8,165000,10,1985,0,-1,44.393513,26.108868,0.580580016,0.183704453
95.0,3,0,4,167000,48,2011,0,1,44.367523,26.120865,1.769100427,0.095473007
200.38,6,3,4,650000,20,2006,1,0,44.436142,26.102684,0.031835697,0.078661407
44.0,2,5,8,76000,79,1978,1,0,44.425396,26.174913,0.971546796,0.205611881
52.0,2,2,4,95000,48,2016,0,0,44.365074,26.117765,2.102963142,0.110018923
40.0,1,1,10,87000,10,1986,1,0,44.381622,26.13187,0.358420733,0.094605828
49.0,2,0,10,73000,10,1968,1,0,44.37945,26.126694,0.689767604,0.069301925
50.0,2,2,10,63000,52,2026,1,0,44.440624,25.971193,1.879910294,0.67338425
90.0,3,2,10,107800,52,2026,1,1,44.439274,25.972836,1.685737408,0.477403812
90.0,3,3,10,115500,18,2026,1,0,44.441208,25.975723,1.654797379,0.631160985
64.0,2,2,10,91476,52,2026,1,2,44.441025,25.979862,1.431875254,0.43945284
42.0,2,6,7,80000,52,2018,0,-1,44.43592,26.03877,0.432340463,0.285222089
76.0,3,2,8,180000,66,1988,1,2,44.41716,26.065172,1.197667161,0.365867669
49.0,2,4,7,88000,43,1970,1,-1,44.46233,26.05701,0.155102093,0.043674406
61.0,2,1,6,140000,48,2023,1,0,44.37649,26.12862,0.637726902,0.295694692
37.0,2,4,4,55000,10,1971,0,0,44.378536,26.10471,2.126165373,0.242500016
90.0,4,4,4,187000,31,1989,0,-1,44.455265,26.144945,1.756195851,0.131059213
50.0,1,2,9,59800,48,2024,1,0,44.371014,26.112244,2.070758708,0.226272285
50.0,2,4,7,119900,77,1961,1,-1,44.417847,26.104305,0.34448071,0.322943392
77.91,3,3,6,134000,66,2012,1,-1,44.3878,26.060518,3.390805283,0.052123615
92.0,3,3,5,240000,61,2021,1,2,44.481976,26.104832,0.478810683,0.134889324
38.0,2,7,10,75000,20,1975,1,0,44.436142,26.102684,0.031835697,0.078661407
48.0,2,3,10,138000,52,2022,1,1,44.436634,25.988583,0.70300393,0.128628875
78.0,3,1,10,290400,74,2018,1,0,44.46982,26.110731,1.295438858,0.104463173
33.0,1,4,10,59000,81,1974,1,0,44.40981,26.170467,0.403643163,0.237180338
65.0,3,3,5,93900,48,2025,1,0,44.3698,26.112396,2.125917066,0.244987254
50.0,2,4,10,58800,52,2026,1,2,44.44109,25.980211,1.422442179,0.417419103
50.0,2,2,10,58800,52,2026,1,1,44.440254,25.97584,1.572763701,0.525081267
90.0,3,3,10,107800,52,2026,1,1,44.438843,25.974895,1.526204169,0.374871136
42.0,2,1,10,76230,52,2025,1,1,44.440422,25.981092,1.322074304,0.323759828
50.0,2,1,10,63000,52,2026,1,3,44.440536,25.97471,1.659449066,0.562915096
64.0,2,2,10,75600,52,2026,1,1,44.43964,25.974209,1.624065919,0.473595428
90.0,3,2,10,107800,52,2026,1,1,44.438644,25.97457,1.533298242,0.359211603
50.0,2,2,10,58800,52,2026,1,1,44.439518,25.97335,1.669162593,0.483519346
90.0,3,2,10,115500,52,2026,1,0,44.436775,25.973997,1.458451052,0.198075507
50.0,2,2,10,58800,52,2026,1,0,44.434658,26.012163,0.716734851,0.042318975
47.0,2,0,7,104000,32,1940,0,1,44.444237,26.109432,0.95644398,0.183840769
48.5,2,11,11,133000,76,2023,1,1,44.410492,26.200087,0.565099794,0.398538463
48.0,2,1,10,110000,13,1967,1,-1,44.482983,26.039833,0.091112957,0.108809669
50.0,2,0,7,91000,48,2018,1,1,44.364628,26.117538,2.131193671,0.057689476
32.0,1,1,7,58000,48,2018,1,1,44.371822,26.115423,1.80546662,0.088768443
60.0,2,4,7,235000,52,2018,0,-1,44.4429,26.01849,1.00668174,0.106937937
35.0,1,6,7,60500,48,2018,1,1,44.371758,26.115263,1.820038895,0.078822759
40.0,1,3,7,68500,48,2018,1,1,44.371765,26.115263,1.819666496,0.079589304
65.0,3,0,7,105000,48,2018,1,1,44.371567,26.11518,1.836061456,0.056827883
54.0,2,2,10,97900,18,2026,1,0,44.441013,25.971413,1.892691532,0.701334893
75.55,3,1,4,112950,76,2026,1,1,44.411976,26.205536,0.742670864,0.661656526
58.0,2,1,7,94000,48,2018,1,1,44.371746,26.115236,1.822561837,0.077157409
87.0,2,1,6,223850,74,2022,1,3,44.46987,26.110773,1.289051279,0.110599356
77.0,3,0,7,124500,48,2018,1,1,44.37178,26.115284,1.817403017,0.081531807
219.0,4,7,8,450000,66,2023,1,1,44.415676,26.061146,1.216961774,0.136732411
55.0,2,2,7,87500,48,2018,1,1,44.371704,26.115242,1.824383741,0.072621564
63.0,2,1,5,85124,76,2026,1,5,44.419636,26.199884,1.400283085,0.609041028
51.0,2,0,7,82000,48,2018,1,1,44.371647,26.115257,1.82639566,0.066607476
41.0,1,1,7,94000,79,2018,0,-1,44.41817,26.1606,0.520660605,0.364764709
70.0,3,3,7,112500,48,2018,1,1,44.370987,26.11507,1.875770163,0.008271431
147.0,3,0,1,349000,22,1930,0,1,44.43359,26.067455,0.583231365,0.171147787
67.0,2,2,5,89256,76,2026,1,5,44.419636,26.199884,1.400283085,0.609041028
52.03,2,3,9,90000,10,1966,1,0,44.386593,26.117664,0.796589981,0.17632965
50.0,2,6,8,107000,10,1968,1,-1,44.39208,26.11728,0.410096058,0.325820589
51.64,2,1,5,73554,76,2026,1,5,44.419636,26.199884,1.400283085,0.609041028
46.0,2,6,8,160000,20,1962,0,-1,44.439644,26.092472,0.773614395,0.115611658
67.0,2,5,6,209330,74,2022,1,3,44.470055,26.11103,1.262567692,0.139496676
91.0,3,1,5,119835,76,2026,1,5,44.419636,26.199884,1.400283085,0.609041028
64.39,3,5,7,134900,10,1988,0,-1,44.38053,26.132235,0.270257408,0.112489001
53.2,2,8,10,124000,56,1971,1,0,44.410587,26.177475,0.160576981,0.044138695
58.0,2,3,3,132000,76,2025,1,1,44.412033,26.195738,0.494821642,0.541171734
52.95,2,1,6,99600,48,2026,1,0,44.368782,26.12087,1.665137829,0.189843664
72.0,3,2,10,129000,52,2026,1,4,44.43934,25.978853,1.333657821,0.482085157
61.8,2,2,4,105149,76,2026,1,0,44.411736,26.206163,0.703027088,0.638931305
80.0,3,0,3,134000,76,2026,1,0,44.412846,26.191805,0.596715463,0.5442042
61.26,3,0,7,124900,13,1960,0,-1,44.478767,26.043606,0.478298533,0.169569452
60.69,3,3,4,184500,13,2012,0,-1,44.48662,26.038666,0.083668785,0.095583127
47.0,2,8,8,179000,20,1960,1,0,44.43891,26.100216,0.395018144,0.039156393
80.0,4,1,1,249500,16,1923,0,1,44.428032,26.128914,0.903785498,0.170957983
72.3,3,2,8,260000,16,1991,1,6,44.42483,26.121325,1.104487831,0.126173445
105.3,3,3,3,179500,24,2020,0,-1,44.486023,26.052631,1.010329705,0.267123592
44.62,2,1,7,114500,0,1963,0,-1,44.468937,26.056746,0.56353235,0.105052595
40.0,1,4,4,129000,5,1985,0,3,44.48575,26.09386,0.89162439,0.065980837
42.01,2,3,4,112500,24,2013,0,-1,44.48587,26.044268,0.455034995,0.03223613
58.5,2,8,8,175000,25,1997,1,6,44.43058,26.135798,0.29794914,0.151866577
126.87,4,10,11,172917,76,2025,1,0,44.414288,26.197414,0.774220691,0.803051749
54.34,2,2,11,118800,48,2025,1,0,44.368217,26.124458,1.528966142,0.177903958
63.0,3,4,9,109000,52,1970,1,0,44.441257,26.02389,0.823131246,0.14540135
90.0,3,2,5,145000,76,2026,1,0,44.41927,26.199732,1.357878356,0.626350051
71.0,3,10,11,89900,52,1976,1,3,44.433678,26.012936,0.669563026,0.094214582
115.27,4,2,5,148760,76,2026,1,0,44.41677,26.198233,1.056406651,0.641640709
60.0,2,2,4,177000,23,2019,1,-1,44.44998,26.04645,0.230052008,0.133409372
52.2,2,1,12,118750,48,2025,1,0,44.36698,26.125013,1.498464312,0.152081128
