url,surface_m2,rooms,floor,price,city,year_built,elevator,construction_material,number_bathrooms,latitude,longitude,metro_proximity,stb_proximity
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-p-ta-muncii-3-camere-275363338,"86,73 mp",3,1 / 6,321.000 €,"P-ța Muncii, București",2027,nu,cărămidă,3,44.43207247784,26.129480763195,0.7123966429125721,0.03403166842790655
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-p-ta-muncii-2-camere-275363179,"58,96 mp",2,1 / 6,218.000 €,"P-ța Muncii, București",2027,nu,cărămidă,1,44.43203321,26.13259077,0.4666995007492636,0.23858566081493512
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-2-camere-274945978,"56,1 mp",2,1 / 11,84.900 €,"Titan, București",2026,da,beton,1,44.4159134,26.19772832,0.9534604275494232,0.6779006225268817
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-1-pipera-376mp-275363587,"37,6 mp",1,1 / 4,89.000 €,"Pipera, București",2027,da,beton,1,44.51353051,26.15714426,4.864858125563229,3.625409438729515
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-4142013,"58,55 mp",2,11 / 11,117.000 €,"Drumul Taberei, București",2025,da,beton,1,44.4139066,26.0379781,0.9768727931141675,0.11450555384052914
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-2-camere-984474,46 mp,2,9 / 11,119.000 €,"Titan, București",2025,da,beton,1,44.43776617,26.16469884,0.4544561599178616,0.19816244389731288
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-iancu-nicolae-3-camere-275244038,116 mp,3,1 / 3,350.000 €,"Iancu Nicolae, București",2021,nu,N/A,2,44.510701802263,26.121395961272,3.3591914034461112,1.0293142429640039
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-2-camere-268708113,"52,5 mp",2,3 / 20,270.000 €,"Floreasca, București",2023,da,altele,1,44.46902,26.10987,1.3610125016109986,0.025299243173305428
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-mobilat-4-camere-268701119,"149,5 mp",4,3 / 20,591.000 €,"Floreasca, București",2023,da,altele,3,44.470569238599,26.110027809975,1.2299391135150894,0.15202928432828205
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-sisesti-3-camere-1-237593055,75 mp,3,4 / 10,180.075 €,"Sisești, București",2024,da,beton,1,44.50605187,26.02734223,0.39775500205305064,0.034955843246505094
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-rahova-3-camere-275028595,"75,77 mp",3,5 / 10,120.900 €,"Rahova, București",2026,da,beton,2,44.385418870707,26.062276998578,3.43159454794003,0.2255391543902354
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-rahova-2-camere-275024782,"49,38 mp",2,6 / 10,90.400 €,"Rahova, București",2026,da,beton,1,44.388011496761,26.060991336563,3.34645488608903,0.07849164328208784
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-rahova-2-camere-275023868,"54,06 mp",2,8 / 10,89.900 €,"Rahova, București",2026,da,beton,1,44.389081166469,26.060941561263,3.286252024848181,0.1943656616069307
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-rahova-2-camere-275023565,"52,03 mp",2,2 / 10,88.400 €,"Rahova, București",2026,da,beton,1,44.38967564193,26.058406800291,3.4275172658102946,0.23889715606449544
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-doamna-ghica-mobilat-4-camere-274730836,90 mp,4,3 / 8,178.500 €,"Doamna Ghica, București",1988,da,beton,2,44.45615106,26.14065349,1.4834799317185148,0.2210206730161969
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-theodor-pallady-3629mp-266604566,"36,29 mp",1,9 / 10,79.000 €,"Theodor Pallady, București",2025,nu,beton,1,44.418937,26.1991028,1.3069403643177449,0.590186853762812
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-politehnica-mobilat-3-camere-272520377,"70,24 mp",3,1 / 8,271.200 €,"Politehnica, București",2026,da,N/A,2,44.4478389,26.0447637,0.32162600528838253,0.29002572542028676
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-4-camere-274944864,"99,15 mp",4,7 / 11,144.500 €,"Theodor Pallady, București",2026,da,beton,2,44.4160666,26.19764256,0.9677176245972,0.660769683560068
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-4-camere-274960880,"98,3 mp",4,9 / 9,143.500 €,"Theodor Pallady, București",2026,da,beton,2,44.4160608,26.197696,0.9683412110304676,0.6641436621385138
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-275478301,68 mp,2,2 / 10,108.420 €,"Theodor Pallady, București",2025,nu,N/A,N/A,44.41136646,26.19926138,0.5747610296789084,0.47832590555445237
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-crangasi-mobilat-2-camere-274348155,"55,16 mp",2,1 / 8,209.500 €,"Crângași, București",2026,da,N/A,1,44.44703472,26.04424867,0.2745316289888018,0.23954473198733647
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-pipera-4-camere-2-248228083,130 mp,4,1 / 4,369.127 €,"Pipera, București",N/A,da,beton,3,44.4937325,26.1191107,1.4642431581013886,0.825956031175892
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-2-camere-274946843,"56,1 mp",2,7 / 9,84.900 €,"Titan, București",2026,da,beton,1,44.41605434,26.19759964,0.9654282375332913,0.6594477863748319
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-lujerului-2-camere-275248755,50 mp,2,7 / 10,124.900 €,"Lujerului, București",1980,da,N/A,1,44.43273378,26.03068194,0.310634782857221,0.16160656283996055
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-crangasi-23mp-275211683,23 mp,1,1,69.500 €,"Crângași, București",1987,da,beton,1,44.4551645,26.0549521,0.6826924409217653,0.2138215054378669
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-5-rahova-3738mp-275023186,"37,38 mp",1,4 / 10,61.900 €,"Rahova, București",2026,da,beton,1,44.390185408708,26.062382244845,3.1248919987199906,0.12782372570950185
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-primaverii-3-camere-274945853,100 mp,3,1,405.000 €,"Primăverii, București",1962,nu,N/A,N/A,44.464016,26.093475,0.6052469394025822,0.20352162098735188
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-pantelimon-3-camere-274865120,"81,1 mp",3,2 / 11,152.000 €,"Pantelimon, București",2026,nu,N/A,2,44.44871638,26.14656758,1.374391583791869,0.04727892262970424
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-274311981,47 mp,2,8 / 10,119.900 €,"Drumul Taberei, București",1978,da,N/A,N/A,44.42787242,26.04530026,0.4519748736343786,0.2691277707300193
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-3-camere-271592890,"79,16 mp",3,3 / 11,185.900 €,"Berceni, București",2025,da,beton,2,44.36807336,26.12442554,1.5324419238239853,0.1810425367944765
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-271520179,"58,76 mp",2,3 / 11,129.300 €,"Berceni, București",2025,da,beton,1,44.36807336,26.12442554,1.5324419238239853,0.1810425367944765
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-271520180,"54,34 mp",2,2 / 11,118.800 €,"Berceni, București",2025,da,beton,1,44.36807336,26.12442554,1.5324419238239853,0.1810425367944765
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-271519598,"53,28 mp",2,2 / 11,117.200 €,"Berceni, București",2025,da,beton,1,44.36807336,26.12442554,1.5324419238239853,0.1810425367944765
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-berceni-3851mp-271519125,"38,51 mp",1,4 / 11,88.000 €,"Berceni, București",2025,da,beton,1,44.36807336,26.12442554,1.5324419238239853,0.1810425367944765
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-266894166,"39,56 mp",2,3 / 10,84.000 €,"Theodor Pallady, București",2025,nu,beton,1,44.418937,26.1991028,1.3069403643177449,0.590186853762812
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-domenii-3-camere-256918539,"54,2 mp",3,2 / 2,65.000 €,"Domenii, București",1938,nu,cărămidă,1,44.4647296,26.0684021,0.9119096588673568,0.11306134609959206
https://www.imobiliare.ro/oferta/penthouse-de-vanzare-sector-1-pipera-4-camere-3-248229665,"118,2 mp",4,4 / 4,331.500 €,"Pipera, București",N/A,da,cărămidă,3,44.4936118,26.119216,1.452103004964668,0.8161329526564599
https://www.imobiliare.ro/oferta/penthouse-de-vanzare-sector-1-pipera-4-camere-3-115316522,"118,2 mp",4,4 / 4,331.500 €,"Pipera, București",N/A,da,cărămidă,3,44.4934241,26.1200467,1.4423744156347864,0.8221060203241325
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-mosilor-mobilata-30mp-275499345,30 mp,1,4 / 8,110.000 €,"Moșilor, București",1982,nu,N/A,1,44.44293228,26.11783415,0.9243620587554355,0.11323612489524841
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-mobilat-2-camere-275499255,53 mp,2,2 / 3,94.500 €,"Berceni, București",2012,nu,N/A,N/A,44.37580366,26.14435667,0.7674937027803351,0.5087262857105539
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-doamna-ghica-mobilat-2-camere-275494508,70 mp,2,3 / 4,137.000 €,"Doamna Ghica, București",2100,nu,N/A,N/A,44.451154,26.14515761,1.4846793638103262,0.1004927497454219
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-colentina-3-camere-275491404,71 mp,3,3 / 8,136.000 €,"Colentina, București",1983,nu,N/A,2,44.46125748,26.12620542,1.270387372308601,0.1154930438987273
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-mobilat-2-camere-275491269,54 mp,2,6 / 6,139.000 €,"Militari, București",2021,nu,N/A,N/A,44.43753572,26.00527046,0.4230283655086601,0.21000350668138243
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-stefan-cel-mare-mobilata-28mp-275491101,28 mp,1,8 / 8,90.000 €,"Ștefan cel Mare, București",1978,nu,N/A,1,44.45302785,26.11042111,0.37296607984836583,0.11950395531288827
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-mobilat-3-camere-275485943,65 mp,3,3 / 11,195.000 €,"Berceni, București",2020,nu,N/A,2,44.37139035,26.13988249,0.40749762327437306,0.08987238006073595
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-brancoveanu-4-camere-274175096,79 mp,4,2,210.000 €,"Brâncoveanu, București",N/A,nu,N/A,2,44.39669167,26.11260278,0.3600381108658086,0.21639715999523015
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-decebal-mobilat-3-camere-1-272633628,70 mp,3,5 / 9,249.000 €,"Decebal, București",1991,nu,N/A,1,44.42619044,26.12985999,0.9316054010669126,0.05658557401490059
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-dristor-3-camere-275498010,101 mp,3,10 / 17,450.000 €,"Dristor, București",2009,nu,N/A,2,44.42002691,26.13333724,0.4833124018296304,0.2605799709021039
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-damaroaia-mobilat-3-camere-275491267,62 mp,3,2 / 3,164.000 €,"Dămăroaia, București",2012,nu,N/A,1,44.4918765,26.05362145,1.3953487020558095,0.39015614743338745
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-eroii-revolutiei-mobilat-2-camere-275490600,"47,8 mp",2,7,74.900 €,"Eroii Revoluției, București",1965,nu,N/A,1,44.4060686,26.0944964,0.22540050137157996,0.08879682373278701
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275482700,48 mp,2,9 / 10,99.900 €,"Drumul Taberei, București",1971,nu,N/A,1,44.41973265,26.02757063,0.4119876530296029,0.23681713910583493
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-unirii-2-camere-1-273558285,35 mp,2,Parter / 1,64.800 €,"Unirii, București",N/A,nu,N/A,1,44.42304847,26.09996619,0.5715848580890014,0.3780009030337096
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-273265296,53 mp,2,8 / 10,115.000 €,"Drumul Taberei, București",N/A,nu,N/A,1,44.42225247,26.0282977,0.22148952704419556,0.136190106312436
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-aviatiei-mobilat-2-camere-1-271749741,52 mp,2,2 / 6,179.900 €,"Aviației, București",2008,nu,N/A,N/A,44.49170019,26.09167348,1.5519612499973168,0.3156196126010723
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-lacul-tei-mobilat-2-camere-1-21617821,54 mp,2,7,115.000 €,"Lacul Tei, București",1978,nu,N/A,1,44.4599765,26.1131615,0.9937799183014153,0.04135139866463758
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-ultracentral-cismigiu-38mp-275498026,38 mp,1,3 / 3,49.999 €,"Cișmigiu, București",1947,nu,N/A,1,44.43517778,26.08645556,0.3753583883961996,0.12279637244802417
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-aviatiei-2-camere-275495888,56 mp,2,4 / 4,255.000 €,"Aviației, București",1988,nu,N/A,1,44.4797756,26.10030641,0.0684193264536867,0.06638887857035543
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-bucurestii-noi-mobilat-2-camere-275495293,53 mp,2,3 / 3,99.000 €,"Bucureștii Noi, București",2015,nu,N/A,1,44.48227673,26.03318938,0.6019000320674288,0.17084334030347503
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-chitila-2-camere-3-1111475,96 mp,2,Parter / 3,128.600 €,"Chitila, București",2014,nu,N/A,N/A,44.4799275,26.0338994,0.6251257654377808,0.09723591275085201
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-baneasa-mobilat-2-camere-275462936,50 mp,2,1 / 5,129.500 €,"Băneasa, București",2021,da,N/A,1,44.488108673543,26.094459259749,1.0963725510807896,0.20172077326604446
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-ultracentral-p-ta-romana-40mp-275422043,40 mp,1,9 / 9,83.000 €,"P-ța Romană, București",1969,nu,N/A,1,44.4466907,26.0974653,0.10090572347523714,0.05619442542716924
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-3-camere-274776134,57 mp,3,Parter / 7,104.314 €,"Militari, București",2023,da,beton,1,44.43695695,25.98784845,0.7498511198360316,0.1302799109822278
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-militari-27-mp-1082621,27 mp,1,5 / 7,30.300 €,"Militari, București",2023,da,beton,1,44.4470482,25.9925114,1.676391716317424,0.23416114427256948
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-3-camere-986070,"68,5 mp",3,7 / 8,71.925 €,"Militari, București",2020,da,beton,1,44.4446314,25.9738893,2.0373041497727327,0.9344780027451294
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-colentina-2-camere-49021086,"48,07 mp",2,5 / 5,110.964 €,"Colentina, București",2024,da,beton,1,44.461347,26.139763,1.7757254470201689,0.22614892683659318
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-colentina-2-camere-49021001,50 mp,2,5 / 5,118.230 €,"Colentina, București",2024,da,beton,1,44.461347,26.139763,1.7757254470201689,0.22614892683659318
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-straulesti-2-camere-37161981,65 mp,2,Parter / 3,158.000 €,"Străulești, București",2024,da,beton,2,44.50542545,26.0316559,0.6110344192942088,0.3222840592223193
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-2-camere-274414760,42 mp,2,4 / 11,115.500 €,"Titan, București",2026,nu,beton,1,44.43776617,26.16469884,0.4544561599178616,0.19816244389731288
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-3-camere-983900,71 mp,3,2 / 11,187.950 €,"Titan, București",2025,da,beton,2,44.43776617,26.16469884,0.4544561599178616,0.19816244389731288
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-tei-2-camere-1106010,"56,5 mp",2,Parter / 6,151.500 €,"Tei, București",2024,da,beton,1,44.452710753753,26.149805886828,1.862634535415424,0.17425100973939778
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-sisesti-4-camere-1-237592317,111 mp,4,Parter / 10,333.100 €,"Sisești, București",2024,da,beton,1,44.50605187,26.02734223,0.39775500205305064,0.034955843246505094
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-straulesti-3-camere-1-275298836,92 mp,3,3 / 3,325.000 €,"Străulești, București",2024,da,beton,3,44.50483192,26.03191358,0.603970634336966,0.3075472097129839
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-doamna-ghica-4-camere-1106009,127 mp,4,Parter / 3,295.000 €,"Doamna Ghica, București",2025,da,beton,3,44.4589542,26.141628,1.7140608737379028,0.2882316060061886
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-ultracentral-cismigiu-mobilata-34mp-275488305,34 mp,1,2 / 8,135.000 €,"Cișmigiu, București",1964,da,beton,1,44.43749062,26.0877798,0.537157111915559,0.07243983768592915
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-mihai-bravu-4-camere-275493688,190 mp,4,17 / 18,299.999 €,"Mihai Bravu, București",2024,nu,beton,2,44.4121036,26.12687555,0.035733563676500914,0.09073044761872522
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-275491318,51 mp,2,1 / 3,96.500 €,"Drumul Taberei, București",2026,da,N/A,1,44.403003044688,26.010745473166,1.7539780083693377,0.46378842862666253
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275485235,48 mp,2,1 / 4,87.000 €,"Drumul Taberei, București",2008,nu,N/A,1,44.41360227391,25.998152486013,1.4818573211354558,0.308165194963254
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-titan-34mp-275483076,N/A,N/A,N/A,N/A,N/A,N/A,nu,N/A,N/A,N/A,N/A,N/A,N/A
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-iancu-nicolae-mobilat-2-camere-275476892,50 mp,2,2 / 4,155.000 €,"Iancu Nicolae, București",2021,da,beton,1,44.50958704913,26.103716957791,3.37305621893677,0.6454945467735745
https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-universitate-3-camere-275469060,61 mp,3,3 / 9,153.000 €,"Universitate, București",1960,nu,N/A,1,44.439967484878,26.097547754496,0.6168217518203513,0.1323054747952917
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-2-camere-275466942,"59,73 mp",2,1 / 3,108.000 €,"1 Decembrie 1918, București",2026,da,beton,1,44.403411,26.1788,0.8028829394739886,0.7160362099718909
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-pantelimon-3-camere-275461300,"80,3 mp",3,11 / 11,240.600 €,"Pantelimon, București",2026,nu,beton,2,44.44415563,26.15460751,1.521831696388532,0.19136128021526108
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-dristor-mobilat-3-camere-275458212,186 mp,3,6 / 6,384.900 €,"Dristor, București",2026,nu,beton,2,44.417677692391,26.142108498708,0.44815592485435335,0.22058189483873253
https://www.imobiliare.ro/oferta/penthouse-de-vanzare-sector-6-militari-mobilat-4-camere-275454954,132 mp,4,10 / 10,278.000 €,"Militari, București",2016,da,beton,2,44.44191911,25.97569823,1.714392755697157,0.7102468722222509
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-timpuri-noi-3-camere-275446650,77 mp,3,3 / 8,238.000 €,"Timpuri Noi, București",1992,da,beton,2,44.422157311618,26.117670062697,0.6980092452410018,0.17064904158209987
https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-theodor-pallady-375mp-275428704,"37,5 mp",1,6 / 11,61.400 €,"Theodor Pallady, București",N/A,da,beton,1,44.412846482585,26.199859338399,0.7289500933636403,0.6482738239823248
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-3-camere-275428637,"60,5 mp",3,7 / 10,126.000 €,"Titan, București",1978,da,beton,1,44.425678690246,26.145960421344,0.7356830774288504,0.14207727544016702
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-gorjului-3-camere-275414823,63 mp,3,4 / 9,127.000 €,"Gorjului, București",1976,da,beton,1,44.432093737969,26.02019628155,0.23910631028642254,0.13562078006059627
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-4-camere-275410444,"90,6 mp",4,1 / 4,153.440 €,"Berceni, București",2025,da,beton,2,44.370914145571,26.120540857998,1.523147054936837,0.18382258121181003
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-mobilat-4-camere-275398964,N/A,N/A,N/A,N/A,N/A,N/A,nu,N/A,N/A,N/A,N/A,N/A,N/A
https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-cismigiu-2-camere-275396905,48 mp,2,7 / 10,120.000 €,"Cișmigiu, București",1968,nu,N/A,1,44.439035774449,26.105887104609,0.430761677187302,0.25739532576387236
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-tineretului-2-camere-275386793,75 mp,2,Parter / 3,210.000 €,"Tineretului, București",2025,da,N/A,1,44.39701985,26.09824061,0.8439245627063577,0.19165267233942188
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-dorobanti-3-camere-275378820,"86,7 mp",3,2 / 3,450.000 €,"Dorobanți, București",2024,da,N/A,2,44.461384430071,26.094345751261,0.8196338143966191,0.011507957472884908
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-2-camere-275377001,"62,78 mp",2,1 / 3,112.000 €,"Titan, București",2026,da,beton,1,44.403377,26.17887,0.808276483724454,0.720100221283561
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-2-camere-275376994,"62,78 mp",2,1 / 3,112.000 €,"1 Decembrie 1918, București",2026,da,beton,1,44.40343,26.178796,0.8007818250560945,0.7139106901299308
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-3-camere-275376789,"88,3 mp",3,1 / 3,159.000 €,"1 Decembrie 1918, București",2026,da,beton,2,44.403429,26.17888,0.8030845361707035,0.7143720624606267
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-kiseleff-3-camere-275376115,80 mp,3,Parter,598.001 €,"Kiseleff, București",N/A,nu,N/A,1,44.466141880057,26.07709370664,0.7425564180524284,0.1603699713498317
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-4-camere-275373474,174 mp,4,5 / 6,675.000 €,"Floreasca, București",2006,nu,beton,3,44.45761612,26.09733582,0.8564337741833357,0.11005222532648584
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-275360588,65 mp,2,3 / 10,114.180 €,"Theodor Pallady, București",2026,da,beton,1,44.41542963,26.1975883,0.8988361278903667,0.7114527561784338
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-iancu-nicolae-4-camere-275352124,136 mp,4,6 / 6,326.000 €,"Iancu Nicolae, București",2026,da,beton,2,44.519432983936,26.14148317846,4.738246881358159,2.5411075815661004
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-metalurgiei-2-camere-275333267,"50,99 mp",2,Parter / 8,86.500 €,"Metalurgiei, București",2025,da,beton,1,44.368876476212,26.125574237349,1.4231908704605511,0.1165140925654597
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-lujerului-mobilat-2-camere-275310157,53 mp,2,9 / 12,166.900 €,"Lujerului, București",2016,da,beton,1,44.431027,26.030682,0.45596226008251595,0.3489722482337374
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-parcul-carol-2-camere-275286175,41 mp,2,Parter,100.000 €,"Parcul Carol, București",1939,nu,beton,1,44.4191134,26.0887242,1.3558200948986663,0.34041306165112567
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-mobilat-2-camere-275255745,N/A,N/A,N/A,N/A,N/A,N/A,nu,N/A,N/A,N/A,N/A,N/A,N/A
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-parcul-carol-mobilat-2-camere-275204153,56 mp,2,4 / 10,157.999 €,"Parcul Carol, București",2022,nu,beton,1,44.4133366,26.0801013,1.617526461995953,0.08807788756475894
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-2-camere-275172246,"53,4 mp",2,2 / 4,91.240 €,"1 Decembrie 1918, București",2024,da,beton,1,44.402037,26.178567,0.9437359610609793,0.8681344443166593
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-275172234,"53,4 mp",2,2 / 4,91.240 €,"Theodor Pallady, București",2024,da,beton,1,44.402043,26.178639,0.9445786835594131,0.8675915099138201
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-herastrau-mobilat-7-camere-275091645,275 mp,7,4 / 14,1.500.000 €,"Herăstrău, București",2016,da,beton,4,44.487074963588,26.090081887121,1.1945778798344553,0.3329213985600196
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275029987,"45,9 mp",2,1 / 6,99.247 €,"Berceni, București",2025,da,beton,1,44.369241457406,26.112126462434,2.1765408813036315,0.2174787019779334
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275027606,46 mp,2,3 / 6,89.947 €,"Berceni, București",2025,da,beton,1,44.372051571356,26.116904029295,1.690226083098322,0.1815120795136141
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275023919,"45,9 mp",2,2 / 6,89.747 €,"Berceni, București",2025,da,beton,1,44.370876707437,26.111903154032,2.101837906821512,0.25412554028271017
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275023385,"44,3 mp",2,2 / 6,86.650 €,"Berceni, București",2025,da,beton,1,44.370018073318,26.116906032521,1.8129186305957037,0.03461346718168416
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-pache-protopopescu-2-camere-274999361,"63,77 mp",2,Demisol / 5,196.077 €,"Pache Protopopescu, București",2026,da,N/A,2,44.4399694,26.1256643,0.6007173883179087,0.20740413135047717
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-tineretului-mobilat-2-camere-274979185,55 mp,2,10 / 10,135.000 €,"Tineretului, București",1982,da,beton,1,44.41102,26.11247,0.6337324309374329,0.17797561765123204
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-primaverii-4-camere-274891455,180 mp,4,Parter / 3,790.000 €,"Primăverii, București",2024,da,N/A,3,44.465434516969,26.092587410961,0.49318835261336136,0.2647475857541525
https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-obor-3-camere-274867400,"81,1 mp",3,9 / 11,152.000 €,"Obor, București",2026,nu,N/A,N/A,44.44902192,26.14661827,1.399088612697774,0.05426919137218395
